ID,GT_NO2
TV03,1.4090861657059315e+17
X5561,1.3142640853677795e+17
X5953,1.4115801334721427e+17
X6701,1.4107515218445189e+17
X6877,1.4111247781250157e+17
PD03,1.4101455076191862e+17
TV03,1.4085787700002758e+17
X5561,1.4062453154054242e+17
X5953,1.4109668173053486e+17
X6701,1.4102476132610502e+17
X6877,1.4107350376382106e+17
PD03,1.4091401040975488e+17
TV03,1.4085888031512744e+17
X5561,1.4063062759552782e+17
X5953,1.4110240161625062e+17
X6701,1.4102249194399846e+17
X6877,1.4104225189408472e+17
PD03,1.2225800713001816e+17
TV03,1.2219793608536778e+17
X5561,1.220920550967224e+17
X5953,1.2209174062064238e+17
X6701,1.2209179224213851e+17
X6877,1.2227017755850195e+17
PD03,1.2216388679987669e+17
TV03,1.2213214850951637e+17
X5561,1.2212255440191976e+17
X5953,1.2212223992583974e+17
X6701,1.2212229154733587e+17
X6877,1.221222383465524e+17
PD03,1.2225024948351435e+17
TV03,1.2216326468219326e+17
X5561,1.221631690244608e+17
X5953,1.2216285454838078e+17
X6701,1.2216290616987691e+17
X6877,1.2221020512225414e+17
PD03,1.0573040221674598e+17
TV03,1.0570467631810666e+17
X5561,1.0570458066037419e+17
X5953,1.0576770840195664e+17
X6701,1.0574526506052581e+17
X6877,1.0575210762898024e+17
PD03,1.617323700128902e+17
TV03,1.6163050138619158e+17
X5561,1.616304057284591e+17
X5953,1.616300912523791e+17
X6701,1.6163014287387523e+17
X6877,1.6163008967309174e+17
PD03,1.616732689147739e+17
TV03,1.6167558679472493e+17
X5561,1.6114064728359222e+17
X5953,1.618816767647499e+17
X6701,1.617330770209177e+17
X6877,1.6180416987886966e+17
PD03,1.4070794884129352e+17
TV03,1.4058172353693992e+17
X5561,1.4036135571188256e+17
X5953,1.4081067835851173e+17
X6701,1.4073227296602285e+17
X6877,1.407766783524893e+17
PD03,1.4077279299084981e+17
TV03,1.4077334472789653e+17
X5561,1.4076833106650397e+17
X5953,1.4077178953698578e+17
X6701,1.4077233470319811e+17
X6877,1.4077196530369998e+17
PD03,1.4076883460127179e+17
TV03,1.407621087148187e+17
X5561,1.4075966772515605e+17
X5953,1.4077178953698578e+17
X6701,1.4075474730198678e+17
X6877,1.4075782615732914e+17
PD03,1.4076503949489557e+17
TV03,1.4074701684838411e+17
X5561,1.4077163162065466e+17
X5953,1.4076323411664893e+17
X6701,1.4077673155327278e+17
X6877,1.4076383492994741e+17
PD03,1.7678764826201056e+17
TV03,1.764875721199904e+17
X5561,1.7589414983334253e+17
X5953,1.7696531408165584e+17
X6701,1.7680357806738067e+17
X6877,1.7691948096143958e+17
PD03,1.769125268584202e+17
TV03,1.7691387803091782e+17
X5561,1.7691979701680698e+17
X5953,1.7690939817938115e+17
X6701,1.7691953416222307e+17
X6877,1.769066375388977e+17
PD03,1.6142969850918877e+17
TV03,1.6121279779246374e+17
X5561,1.6121400584757526e+17
X5953,1.6121433258455347e+17
X6701,1.6120516176008928e+17
X6877,1.612179936553386e+17
PD03,1.615305116519811e+17
TV03,1.612907152568296e+17
X5561,1.403117446262376e+17
X5953,1.616841761111632e+17
X6701,1.406821760568314e+17
X6877,1.6164928578065926e+17
PD03,1.4058346522578296e+17
TV03,1.4053378680719003e+17
X5561,1.4053369114945757e+17
X5953,1.4053337667337755e+17
X6701,1.4053342829487368e+17
X6877,1.4076343723821366e+17
PD03,1.407644786507453e+17
TV03,1.6119495874618163e+17
X5561,1.611937623694454e+17
X5953,1.6119454861236915e+17
X6701,1.6119460023386528e+17
X6877,1.6119454703308182e+17
PD03,1.2217111086229584e+17
TV03,1.4064486663281488e+17
X5561,1.0558620718197432e+17
X5953,1.2221607075012302e+17
X6701,1.2217189411454064e+17
X6877,1.221773573844142e+17
PD03,1.0569422795915752e+17
TV03,1.0567798943976565e+17
X5561,1.0567789378203318e+17
X5953,1.057095911307418e+17
X6701,1.0570964275223792e+17
X6877,1.0568258547982006e+17
PD03,1.056811819517329e+17
TV03,1.0568179848289998e+17
X5561,1.0568180081618366e+17
X5953,1.0568084246905477e+17
X6701,1.0568001054211307e+17
X6877,1.0568161709522504e+17
PD03,1.4105593601771829e+17
TV03,1.4083911965747659e+17
X5561,1.4083690388481374e+17
X5953,1.4083870952366411e+17
X6701,1.408359060332427e+17
X6877,1.4083870794437675e+17
PD03,1.4083878097231338e+17
TV03,1.222260411799988e+17
X5561,1.2211155588461888e+17
X5953,1.2211124140853885e+17
X6701,1.2211129303003498e+17
X6877,1.221112398292515e+17
PD03,1.223147027479634e+17
TV03,1.2224517121047971e+17
X5561,1.2213329472667781e+17
X5953,1.2213298025059778e+17
X6701,1.2213303187209392e+17
X6877,1.2204432647257851e+17
PD03,1.2223414442441011e+17
TV03,1.2214616395612128e+17
X5561,1.2214606829838882e+17
X5953,1.221457538223088e+17
X6701,1.2217957770998851e+17
X6877,1.2217952450920504e+17
PD03,1.2217959753714165e+17
TV03,1.2217993622230488e+17
X5561,1.2217984056457242e+17
X5953,1.2217752222421499e+17
X6701,1.2217957770998851e+17
X6877,1.2217952450920504e+17
PD03,1.2217959753714165e+17
TV03,1.2217993622230488e+17
X5561,1.2217984056457242e+17
X5953,1.2217952608849238e+17
X6701,1.2217957770998851e+17
X6877,1.2217952450920504e+17
PD03,1.2217848111134608e+17
TV03,1.2217690054704214e+17
X5561,1.2217767309356406e+17
X5953,1.2217691445640237e+17
X6701,1.2217395454786181e+17
X6877,1.2217706862355778e+17
PD03,1.2217848111134608e+17
TV03,1.2217892433055062e+17
X5561,1.2217767309356406e+17
X5953,1.2217691445640237e+17
X6701,1.2217957770998851e+17
X6877,1.2217829656638165e+17
PD03,1.221762482596407e+17
TV03,1.221758886552879e+17
X5561,1.2217767309356406e+17
X5953,1.2217560864058504e+17
X6701,1.2217676612892565e+17
X6877,1.2217584068016483e+17
PD03,1.2217848111134608e+17
TV03,1.4056165836538346e+17
X5561,1.4056156270765099e+17
X5953,1.4056124823157098e+17
X6701,1.405612998530671e+17
X6877,1.4056124665228362e+17
PD03,1.2226551723097448e+17
TV03,1.2215970021768582e+17
X5561,1.05636367546677e+17
X5953,1.0574090043387592e+17
X6701,1.0572556636372552e+17
X6877,1.0573052851428438e+17
PD03,1.0565625554467317e+17
TV03,1.0562612776465208e+17
X5561,1.0562075173005082e+17
X5953,1.0568990673024136e+17
X6701,1.0568906426155142e+17
X6877,1.0566334445454326e+17
PD03,1.056526330467081e+17
TV03,1.0565737216087597e+17
X5561,1.0565889816315272e+17
X5953,1.4040616941362027e+17
X6701,1.4040443285474426e+17
X6877,1.403688442151362e+17
PD03,1.403745546612133e+17
TV03,1.4037029198845734e+17
X5561,1.4037479768864405e+17
X5953,1.4037215919561848e+17
X6701,1.4037453483406016e+17
X6877,1.405844422202207e+17
PD03,1.6131165932047914e+17
TV03,1.6125457467873306e+17
X5561,1.7600332132811296e+17
X5953,1.7600300685203293e+17
X6701,1.768461598569611e+17
X6877,1.7684328794710736e+17
PD03,1.6924637461333334e+17
TV03,1.6144518886057603e+17
X5561,1.6139158526860896e+17
X5953,1.7725397059785542e+17
X6701,1.7725402221935155e+17
X6877,1.7718067427783917e+17
PD03,1.7717723837618064e+17
TV03,1.6146600311210448e+17
X5561,1.6146113484747706e+17
X5953,1.614648393607678e+17
X6701,1.6146406761507674e+17
X6877,1.6146335629543187e+17
PD03,1.6146365529794093e+17
TV03,1.6146150371031725e+17
X5561,1.614548624399873e+17
X5953,1.614603325249838e+17
X6701,1.614517604727124e+17
X6877,1.6146335629543187e+17
PD03,1.7689119449499725e+17
TV03,1.76693904385251e+17
X5561,1.760941472493276e+17
X5953,1.7609246214075405e+17
X6701,1.7705422328518067e+17
X6877,1.7714695889393373e+17
PD03,1.771278342457367e+17
TV03,1.767164548159987e+17
X5561,1.7624270605366218e+17
X5953,1.7726437048594454e+17
X6701,1.771041295797653e+17
X6877,1.771935926533968e+17
PD03,1.771913263949365e+17
TV03,1.771910047653066e+17
X5561,1.7718450009843978e+17
X5953,1.7718683397878115e+17
X6701,1.7718749228356694e+17
X6877,1.771879902972608e+17
PD03,1.7684247604753677e+17
TV03,1.767126915435544e+17
X5561,1.7615325401132893e+17
X5953,1.7728866388639517e+17
X6701,1.7710876886910086e+17
X6877,1.7719062801685718e+17
PD03,1.4086500471815917e+17
TV03,1.406994120275185e+17
X5561,1.6115447332125398e+17
X5953,1.6115415884517395e+17
X6701,1.4084324305830667e+17
X6877,1.4088241429135024e+17
PD03,1.4078430736955898e+17
TV03,1.4066903170859832e+17
X5561,1.404663752006246e+17
X5953,1.4090256295658378e+17
X6701,1.4084300405300757e+17
X6877,1.4087255655149309e+17
PD03,1.4090654341423466e+17
TV03,1.407368976892464e+17
X5561,1.407377850960217e+17
X5953,1.4073438709942645e+17
X6701,1.4073641702291544e+17
X6877,1.407364051652566e+17
PD03,1.4079924020869109e+17
TV03,1.4079957889385432e+17
X5561,1.4048486898070637e+17
X5953,1.4048455450462635e+17
X6701,1.4087621206574806e+17
X6877,1.4087615886496458e+17
PD03,1.4098740741554674e+17
TV03,1.4074372697268715e+17
X5561,1.405523526331774e+17
X5953,1.4100984988100843e+17
X6701,1.4093245515193979e+17
X6877,1.4095115515105584e+17
PD03,1.4095122817899245e+17
TV03,1.4095156686415568e+17
X5561,1.2199251819127267e+17
X5953,1.2223234486557173e+17
X6701,1.2219036612557331e+17
X6877,1.2220493852379712e+17
PD03,1.2219798678205032e+17
TV03,1.2211639695231928e+17
X5561,1.0561945754769525e+17
X5953,1.2224003485345586e+17
X6701,1.0569696138063086e+17
X6877,1.2220899127963304e+17
PD03,1.056490465081594e+17
TV03,1.0564452191445578e+17
X5561,1.2196535065977781e+17
X5953,1.0567791369816602e+17
X6701,1.0567097441414168e+17
X6877,1.0567101962695349e+17
PD03,1.4085964143859349e+17
TV03,1.4071669269631995e+17
X5561,1.4071183469593211e+17
X5953,1.4071471538453038e+17
X6701,1.407137901637441e+17
X6877,1.4071494317362136e+17
PD03,1.3162660965371827e+17
TV03,1.407902453110308e+17
X5561,1.220456890200351e+17
X5953,1.2229357705756104e+17
X6701,1.2225665873010835e+17
X6877,1.2228003393228235e+17
PD03,1.4076078261703387e+17
TV03,1.4076084635490104e+17
X5561,1.219952869833214e+17
X5953,1.2199403107817877e+17
X6701,1.2199502412873752e+17
X6877,1.2199497092795403e+17
PD03,1.410033910197529e+17
TV03,1.408260426187352e+17
X5561,1.2205448598072158e+17
X5953,1.2231113758334562e+17
X6701,1.2227055626640206e+17
X6877,1.2229746781916698e+17
PD03,9.577495972567654e+16
TV03,9.577225195125278e+16
X5561,9.574031697143131e+16
X5953,9.580134809347573e+16
X6701,9.580139971497186e+16
X6877,9.575419089268733e+16
PD03,9.575426392062394e+16
TV03,9.575460260578717e+16
X5561,9.575450694805469e+16
X5953,9.575419247197467e+16
X6701,9.57542440934708e+16
X6877,9.575419089268733e+16
PD03,9.575228956335694e+16
TV03,9.575460260578717e+16
X5561,9.574330305327557e+16
X5953,9.575114061156766e+16
X6701,9.574782178388898e+16
X6877,9.57525125371659e+16
PD03,9.574932802734299e+16
TV03,9.574574955031306e+16
X5561,9.574703768334757e+16
X5953,9.574503689097963e+16
X6701,9.574782178388898e+16
X6877,9.57457991150778e+16
PD03,1.4051282205165314e+17
TV03,1.4051317125418685e+17
X5561,1.4019443789405768e+17
X5953,1.4019480618992374e+17
X6701,1.4056305328992197e+17
X6877,1.4062187533173149e+17
PD03,1.613844244860643e+17
TV03,1.613852620191725e+17
X5561,1.6080192281253565e+17
X5953,1.615126322006197e+17
X6701,1.613922902245569e+17
X6877,1.6140960663911587e+17
PD03,1.4053674237998211e+17
TV03,1.4044913919085082e+17
X5561,1.4026493916946955e+17
X5953,1.4067244481332352e+17
X6701,1.4063505258180672e+17
X6877,1.4065336438566784e+17
PD03,1.6167723903739885e+17
TV03,1.7687798960688115e+17
X5561,1.61271461302999e+17
X5953,1.6200833361903728e+17
X6701,1.6189349478144112e+17
X6877,1.619608639519441e+17
PD03,1.619597438099298e+17
TV03,1.6196127566504394e+17
X5561,1.619581633390043e+17
X5953,1.6195949087825456e+17
X6701,1.4091431505760424e+17
X6877,1.4091271756638816e+17
PD03,1.2218458132038562e+17
TV03,1.2218356272898358e+17
X5561,1.0560153247791387e+17
X5953,1.0560121800183386e+17
X6701,1.0560126962332998e+17
X6877,1.0560121642254651e+17
PD03,1.0559890311058128e+17
TV03,1.0560035291238826e+17
X5561,1.4031413466409267e+17
X5953,1.407753994195006e+17
X6701,1.406821303883382e+17
X6877,1.4071149258535347e+17
PD03,1.2205027234617053e+17
TV03,1.220122897566494e+17
X5561,1.2201145821004605e+17
X5953,1.2201178019311813e+17
X6701,1.2201061157429947e+17
X6877,1.2201006468594245e+17
PD03,1.6132495278292486e+17
TV03,1.6132393419152285e+17
X5561,1.6077283208869914e+17
X5953,1.6150864378371696e+17
X6701,1.6135084495012704e+17
X6877,1.6142438447789296e+17
PD03,1.614683441595074e+17
TV03,1.611604221225914e+17
X5561,1.6116032646485894e+17
X5953,1.611600119887789e+17
X6701,1.6116006361027504e+17
X6877,1.6116001040949155e+17
PD03,1.2213149299681808e+17
TV03,1.2208877685446456e+17
X5561,1.2198204711395131e+17
X5953,1.222186690412735e+17
X6701,1.2221872066276965e+17
X6877,1.2219570939231133e+17
PD03,1.2219578242024795e+17
TV03,1.2219612110541117e+17
X5561,1.221960254476787e+17
X5953,1.2219571097159869e+17
X6701,1.2219576259309482e+17
X6877,1.2219570939231133e+17
PD03,1.2219578242024795e+17
TV03,1.2213843031006853e+17
X5561,1.2213833465233606e+17
X5953,1.2213802017625605e+17
X6701,1.2213807179775218e+17
X6877,1.2213801859696869e+17
PD03,1.2213809162490531e+17
TV03,1.2213939970427603e+17
X5561,1.2213751590307994e+17
X5953,1.2213898957046355e+17
X6701,1.2213904119195968e+17
X6877,1.221389879911762e+17
PD03,1.2213906101911282e+17
TV03,1.2213939970427603e+17
X5561,1.2213452143606024e+17
X5953,1.2213898957046355e+17
X6701,1.2213904119195968e+17
X6877,1.221389879911762e+17
PD03,1.221354449477215e+17
TV03,1.221358428462662e+17
X5561,1.2212973882557691e+17
X5953,1.614440845796923e+17
X6701,1.614396744073023e+17
X6877,1.6144129484892013e+17
PD03,1.4057463506982893e+17
TV03,1.4038372948548966e+17
X5561,1.401981101471195e+17
X5953,1.4061975235185541e+17
X6701,1.4055260773057448e+17
X6877,1.4059509597406493e+17
PD03,1.4058167014878736e+17
TV03,1.4044875609586083e+17
X5561,1.4025019296860341e+17
X5953,1.4025044762897509e+17
X6701,1.4061213856037528e+17
X6877,1.4056214431256082e+17
PD03,1.6113889350832102e+17
TV03,1.611303696546965e+17
X5561,1.6113616196096413e+17
X5953,1.611300964096027e+17
X6701,1.7655920450228915e+17
X6877,1.7655943086839245e+17
PD03,1.4075919978358184e+17
TV03,1.4070284512299344e+17
X5561,1.3123300957527278e+17
X5953,1.4091692642721557e+17
X6701,1.4083246025273798e+17
X6877,1.4086437897455954e+17
PD03,1.2224665935616413e+17
TV03,1.2223687691478597e+17
X5561,1.222367812570535e+17
X5953,1.2223646678097347e+17
X6701,1.222365184024696e+17
X6877,1.2232692288872078e+17
PD03,1.4105727167876534e+17
TV03,1.409353242516359e+17
X5561,1.4072297715396294e+17
X5953,1.411705087125664e+17
X6701,1.4109153910707171e+17
X6877,1.411381500449704e+17
PD03,1.4124614735193032e+17
TV03,1.6221538798925222e+17
X5561,1.2219876595470798e+17
X5953,1.4123235579650245e+17
X6701,1.4123229610499062e+17
X6877,1.4123911129567352e+17
PD03,1.2239411011492982e+17
TV03,1.2232207258230619e+17
X5561,1.056960272016157e+17
X5953,1.2092520217377646e+17
X6701,1.0579927667273245e+17
X6877,1.2240892754858368e+17
PD03,1.0574139742950278e+17
TV03,1.0571142633305142e+17
X5561,1.0565845875143662e+17
X5953,1.0577394003419997e+17
X6701,1.0574825969525842e+17
X6877,1.057585661601839e+17
PD03,1.2229996756207621e+17
TV03,1.2221280943503534e+17
X5561,1.2207772802505206e+17
X5953,1.2231947822683494e+17
X6701,1.2230163882303133e+17
X6877,1.2231839417307067e+17
PD03,1.0576025506852218e+17
TV03,1.0572729170655589e+17
X5561,1.0572652339381782e+17
X5953,1.0572671360194502e+17
X6701,1.0572604115120437e+17
X6877,1.0574716693632925e+17
PD03,1.2229708028072712e+17
TV03,1.2220519749239686e+17
X5561,1.2220627705609534e+17
X5953,1.2220596258001533e+17
X6701,1.2220601420151146e+17
X6877,1.2220596100072798e+17
PD03,1.0578938555878328e+17
TV03,1.0576210157538437e+17
X5561,1.057620059176519e+17
X5953,1.058162494258154e+17
X6701,1.0581630104731152e+17
X6877,1.0580981863758685e+17
PD03,1.0578165323010416e+17
TV03,1.0576444005443213e+17
X5561,1.0570011688729877e+17
X5953,1.0581899802289256e+17
X6701,1.0578019874739245e+17
X6877,1.0578675786774115e+17
PD03,1.0580232268939723e+17
TV03,1.0575362725157248e+17
X5561,1.2216735109531499e+17
X5953,1.05807937551305e+17
X6701,1.2236486502822198e+17
X6877,1.0579413342197733e+17
PD03,1.1406186648305882e+17
TV03,1.0576800901062856e+17
X5561,1.2222446876503702e+17
X5953,1.224462719551948e+17
X6701,1.2242002513330778e+17
X6877,1.2244637598635013e+17
PD03,1.0586494888072682e+17
TV03,1.0582609372992286e+17
X5561,9.585962103454235e+16
X5953,1.0585909665475355e+17
X6701,9.590096679852293e+16
X6877,1.0584420330713158e+17
PD03,1.4121737936478976e+17
TV03,1.4104405379401877e+17
X5561,1.408103933768521e+17
X5953,1.4126437122342101e+17
X6701,1.411954827850193e+17
X6877,1.4123023454359136e+17
PD03,1.410354913489495e+17
TV03,1.409824600184491e+17
X5561,1.4075556153046298e+17
X5953,1.4119479423328787e+17
X6701,1.4112088986490434e+17
X6877,1.41164011220201e+17
PD03,1.4103812238985739e+17
TV03,1.4097332469809805e+17
X5561,1.407220405414747e+17
X5953,1.4115546645973552e+17
X6701,1.4108489202800795e+17
X6877,1.4114495417688118e+17
PD03,1.22402003406367e+17
TV03,1.2233729941207482e+17
X5561,1.2221236453617923e+17
X5953,1.2244084354506416e+17
X6701,1.2241912858291622e+17
X6877,1.224254415656397e+17
PD03,1.2239994170243392e+17
TV03,1.2233713612963755e+17
X5561,1.2221619488402952e+17
X5953,1.2244908253975274e+17
X6701,1.2239947274266622e+17
X6877,1.2242858746246632e+17
PD03,1.2242926860271776e+17
TV03,1.2236875457995037e+17
X5561,1.2224495584745014e+17
X5953,1.2247563946321674e+17
X6701,1.2244074134598085e+17
X6877,1.2246422052247296e+17
PD03,1.2236813271730534e+17
TV03,1.2233374633719966e+17
X5561,1.2232788001305034e+17
X5953,1.2245039580935606e+17
X6701,1.2240958471557798e+17
X6877,1.224361857886979e+17
PD03,1.2234292294590467e+17
TV03,1.2225860007649525e+17
X5561,1.3139879201081627e+17
X5953,1.2234904937227714e+17
X6701,1.2230877216880347e+17
X6877,1.2233006239594864e+17
PD03,1.4093631707488512e+17
TV03,1.407826985965115e+17
X5561,1.4054278204302509e+17
X5953,1.4101737749901507e+17
X6701,1.4093090031950536e+17
X6877,1.4093799783388728e+17
PD03,1.2235631512817814e+17
TV03,1.2229738316091986e+17
X5561,1.221623367305453e+17
X5953,1.2242200589836888e+17
X6701,1.2238248002439854e+17
X6877,1.224034504789142e+17
PD03,1.2233559259468171e+17
TV03,1.2223535377394776e+17
X5561,1.4063859402760848e+17
X5953,1.2263025936861792e+17
X6701,1.4105722831168533e+17
X6877,1.2236458374413074e+17
PD03,1.4090541007855123e+17
TV03,1.4079744962656832e+17
X5561,1.4051157629564283e+17
X5953,1.409715881734789e+17
X6701,1.408945262619875e+17
X6877,1.4096433031202491e+17
PD03,1.4082508985115494e+17
TV03,1.4076195297086822e+17
X5561,1.405147243040382e+17
X5953,1.409810733830509e+17
X6701,1.4090324985643016e+17
X6877,1.4093423362885384e+17
PD03,1.3164289250016734e+17
TV03,1.4081551339396374e+17
X5561,1.220630623376982e+17
X5953,1.3168957228586392e+17
X6701,1.2229791018143672e+17
X6877,1.3164684168535926e+17
PD03,1.3164096837003618e+17
TV03,1.3163881014426774e+17
X5561,1.3164467970551227e+17
X5953,1.3163889356975254e+17
X6701,1.3164060445870507e+17
X6877,1.3163926250238384e+17
PD03,1.3164691471329589e+17
TV03,1.2214512098585874e+17
X5561,1.4043241840780731e+17
X5953,1.4089457070897506e+17
X6701,1.4080953169989365e+17
X6877,1.4085229479585056e+17
PD03,1.2225187317585816e+17
TV03,1.2215378658702742e+17
X5561,1.2202641048143083e+17
X5953,1.2229463508521861e+17
X6701,1.2224257275618509e+17
X6877,1.2227895268936411e+17
PD03,1.2227902571730072e+17
TV03,1.2227725358891635e+17
X5561,1.7620121574103997e+17
X5953,1.7720008586881622e+17
X6701,1.7708456099649978e+17
X6877,1.7707975535850486e+17
PD03,1.7707982838644147e+17
TV03,1.6145805301387107e+17
X5561,1.611698466199272e+17
X5953,1.6188121959385606e+17
X6701,1.6177911271220813e+17
X6877,1.6185626646401466e+17
PD03,1.6197171910002403e+17
TV03,1.6163756095989894e+17
X5561,1.4057436836658434e+17
X5953,1.5155178513640058e+17
X6701,1.5146469842647683e+17
X6877,1.6194459423862717e+17
PD03,1.6183126455217437e+17
TV03,1.616639329429708e+17
X5561,1.6129718668514467e+17
X5953,1.6207009103243984e+17
X6701,1.6191812507734237e+17
X6877,1.6200292008418614e+17
PD03,1.7736911073473174e+17
TV03,1.7705436853947158e+17
X5561,1.613653761264823e+17
X5953,1.7758237871110262e+17
X6701,1.7739696290848042e+17
X6877,1.775251873731424e+17
PD03,1.7713463415723683e+17
TV03,1.769600856019786e+17
X5561,1.612474779058284e+17
X5953,1.7748741759253002e+17
X6701,1.773036925638513e+17
